lat,lon,timestamp
0.395241,36.886727,2023-01-01T00:37:08
0.395241,36.886727,2023-01-01T00:37:09
0.395241,36.886726,2023-01-01T00:37:10
0.395241,36.886726,2023-01-01T00:37:11
0.395241,36.886726,2023-01-01T00:37:12
0.395241,36.886726,2023-01-01T00:37:13
0.395241,36.886726,2023-01-01T00:37:14
0.395241,36.886725,2023-01-01T00:37:15
0.39524,36.886725,2023-01-01T00:37:16
0.39524,36.886724,2023-01-01T00:37:17
0.39524,36.886724,2023-01-01T00:37:18
0.39524,36.886723,2023-01-01T00:37:19
0.39524,36.886723,2023-01-01T00:37:20
0.39524,36.886723,2023-01-01T00:37:21
0.39524,36.886722,2023-01-01T00:37:22
0.39524,36.886722,2023-01-01T00:37:23
0.39524,36.886721,2023-01-01T00:37:24
0.39524,36.886721,2023-01-01T00:37:25
0.39524,36.88672,2023-01-01T00:37:26
0.395239,36.88672,2023-01-01T00:37:27
0.395239,36.886719,2023-01-01T00:37:28
0.395239,36.886719,2023-01-01T00:37:29
0.395239,36.886718,2023-01-01T00:37:30
0.395239,36.886718,2023-01-01T00:37:31
0.395239,36.886717,2023-01-01T00:37:32
0.395239,36.886717,2023-01-01T00:37:33
0.395239,36.886716,2023-01-01T00:37:34
0.395239,36.886716,2023-01-01T00:37:35
0.395239,36.886715,2023-01-01T00:37:36
0.395239,36.886715,2023-01-01T00:37:37
0.395239,36.886714,2023-01-01T00:37:38
0.395239,36.886713,2023-01-01T00:37:39
0.395239,36.886713,2023-01-01T00:37:40
0.395239,36.886712,2023-01-01T00:37:41
0.395239,36.886712,2023-01-01T00:37:42
0.395239,36.886711,2023-01-01T00:37:43
0.395239,36.886711,2023-01-01T00:37:44
0.395239,36.88671,2023-01-01T00:37:45
0.395239,36.886709,2023-01-01T00:37:46
0.395239,36.886707,2023-01-01T00:37:47
0.395239,36.886706,2023-01-01T00:37:48
0.395239,36.886705,2023-01-01T00:37:49
0.395239,36.886704,2023-01-01T00:37:50
0.395239,36.886703,2023-01-01T00:37:51
0.395239,36.886702,2023-01-01T00:37:52
0.395239,36.886701,2023-01-01T00:37:53
0.395239,36.8867,2023-01-01T00:37:54
0.395239,36.886699,2023-01-01T00:37:55
0.395239,36.886698,2023-01-01T00:37:56
0.395239,36.886697,2023-01-01T00:37:57
0.395239,36.886696,2023-01-01T00:37:58
0.395239,36.886695,2023-01-01T00:37:59
0.395239,36.886694,2023-01-01T00:38:00
0.395239,36.886693,2023-01-01T00:38:01
0.395239,36.886692,2023-01-01T00:38:02
0.395239,36.886691,2023-01-01T00:38:03
0.395239,36.88669,2023-01-01T00:38:04
0.395239,36.88669,2023-01-01T00:38:05
0.395239,36.886689,2023-01-01T00:38:06
0.395239,36.886688,2023-01-01T00:38:07
0.395239,36.886687,2023-01-01T00:38:08
0.395239,36.886686,2023-01-01T00:38:09
0.395239,36.886686,2023-01-01T00:38:10
0.395239,36.886685,2023-01-01T00:38:11
0.395239,36.886684,2023-01-01T00:38:12
0.395239,36.886683,2023-01-01T00:38:13
0.395239,36.886683,2023-01-01T00:38:14
0.395239,36.886683,2023-01-01T00:38:15
0.395239,36.886683,2023-01-01T00:38:16
0.395239,36.886683,2023-01-01T00:38:17
0.395239,36.886683,2023-01-01T00:38:18
0.395239,36.886683,2023-01-01T00:38:19
0.395239,36.886683,2023-01-01T00:38:20
0.395239,36.886683,2023-01-01T00:38:21
0.395239,36.886683,2023-01-01T00:38:22
0.395238,36.886683,2023-01-01T00:38:23
0.395238,36.886683,2023-01-01T00:38:24
0.395238,36.886684,2023-01-01T00:38:25
0.395238,36.886684,2023-01-01T00:38:26
0.395238,36.886684,2023-01-01T00:38:27
0.395238,36.886684,2023-01-01T00:38:28
0.395238,36.886684,2023-01-01T00:38:29
0.395238,36.886684,2023-01-01T00:38:30
0.395238,36.886684,2023-01-01T00:38:31
0.395238,36.886684,2023-01-01T00:38:32
0.395238,36.886684,2023-01-01T00:38:33
0.395238,36.886684,2023-01-01T00:38:34
0.395238,36.886684,2023-01-01T00:38:35
0.395238,36.886684,2023-01-01T00:38:36
0.395238,36.886684,2023-01-01T00:38:37
0.395238,36.886684,2023-01-01T00:38:38
0.395238,36.886684,2023-01-01T00:38:39
0.395238,36.886684,2023-01-01T00:38:40
0.395238,36.886685,2023-01-01T00:38:41
0.395238,36.886685,2023-01-01T00:38:42
0.395238,36.886685,2023-01-01T00:38:43
0.395238,36.886685,2023-01-01T00:38:44
0.395238,36.886685,2023-01-01T00:38:45
0.395238,36.886686,2023-01-01T00:38:46
0.395238,36.886686,2023-01-01T00:38:47
0.395238,36.886686,2023-01-01T00:38:48
0.395238,36.886687,2023-01-01T00:38:49
0.395238,36.886687,2023-01-01T00:38:50
0.395238,36.886688,2023-01-01T00:38:51
0.395238,36.886688,2023-01-01T00:38:52
0.395238,36.886688,2023-01-01T00:38:53
0.395238,36.886689,2023-01-01T00:38:54
0.395238,36.886689,2023-01-01T00:38:55
0.395238,36.88669,2023-01-01T00:38:56
0.395238,36.88669,2023-01-01T00:38:57
0.395237,36.88669,2023-01-01T00:38:58
0.395237,36.886691,2023-01-01T00:38:59
0.395237,36.886691,2023-01-01T00:39:00
0.395237,36.886691,2023-01-01T00:39:01
0.395237,36.886692,2023-01-01T00:39:02
0.395237,36.886692,2023-01-01T00:39:03
0.395237,36.886692,2023-01-01T00:39:04
0.395237,36.886692,2023-01-01T00:39:05
0.395237,36.886693,2023-01-01T00:39:06
0.395237,36.886693,2023-01-01T00:39:07
0.395237,36.886693,2023-01-01T00:39:08
0.395237,36.886693,2023-01-01T00:39:09
0.395237,36.886694,2023-01-01T00:39:10
0.395237,36.886694,2023-01-01T00:39:11
0.395237,36.886694,2023-01-01T00:39:12
0.395237,36.886694,2023-01-01T00:39:13
0.395237,36.886695,2023-01-01T00:39:14
0.395237,36.886695,2023-01-01T00:39:15
0.395237,36.886695,2023-01-01T00:39:16
0.395237,36.886695,2023-01-01T00:39:17
0.395237,36.886695,2023-01-01T00:39:18
0.395237,36.886695,2023-01-01T00:39:19
0.395237,36.886695,2023-01-01T00:39:20
0.395237,36.886695,2023-01-01T00:39:21
0.395237,36.886696,2023-01-01T00:39:22
0.395237,36.886696,2023-01-01T00:39:23
0.395237,36.886696,2023-01-01T00:39:24
0.395237,36.886696,2023-01-01T00:39:25
0.395237,36.886696,2023-01-01T00:39:26
0.395237,36.886696,2023-01-01T00:39:27
0.395237,36.886696,2023-01-01T00:39:28
0.395237,36.886696,2023-01-01T00:39:29
0.395237,36.886696,2023-01-01T00:39:30
0.395237,36.886696,2023-01-01T00:39:31
0.395237,36.886696,2023-01-01T00:39:32
0.395237,36.886697,2023-01-01T00:39:33
0.395237,36.886697,2023-01-01T00:39:34
0.395237,36.886697,2023-01-01T00:39:35
0.395237,36.886697,2023-01-01T00:39:36
0.395237,36.886697,2023-01-01T00:39:37
0.395237,36.886697,2023-01-01T00:39:38
0.395237,36.886697,2023-01-01T00:39:39
0.395237,36.886697,2023-01-01T00:39:40
0.395237,36.886697,2023-01-01T00:39:41
0.395237,36.886697,2023-01-01T00:39:42
0.395238,36.886697,2023-01-01T00:39:43
0.395238,36.886697,2023-01-01T00:39:44
0.395238,36.886697,2023-01-01T00:39:45
0.395238,36.886697,2023-01-01T00:39:46
0.395238,36.886697,2023-01-01T00:39:47
0.395238,36.886698,2023-01-01T00:39:48
0.395238,36.886698,2023-01-01T00:39:49
0.395238,36.886698,2023-01-01T00:39:50
0.395238,36.886698,2023-01-01T00:39:51
0.395238,36.886698,2023-01-01T00:39:52
0.395238,36.886698,2023-01-01T00:39:53
0.395238,36.886698,2023-01-01T00:39:54
0.395238,36.886698,2023-01-01T00:39:55
0.395238,36.886698,2023-01-01T00:39:56
0.395238,36.886698,2023-01-01T00:39:57
0.395238,36.886698,2023-01-01T00:39:58
0.395238,36.886698,2023-01-01T00:39:59
0.395238,36.886698,2023-01-01T00:40:00
0.395238,36.886698,2023-01-01T00:40:01
0.395238,36.886698,2023-01-01T00:40:02
0.395238,36.886698,2023-01-01T00:40:03
0.395238,36.886698,2023-01-01T00:40:04
0.395238,36.886698,2023-01-01T00:40:05
0.395238,36.886698,2023-01-01T00:40:06
0.395238,36.886698,2023-01-01T00:40:07
0.395238,36.886699,2023-01-01T00:40:08
0.395239,36.886699,2023-01-01T00:40:09
0.395239,36.886699,2023-01-01T00:40:10
0.395239,36.886699,2023-01-01T00:40:11
0.395239,36.886699,2023-01-01T00:40:12
0.395239,36.886699,2023-01-01T00:40:13
0.395239,36.886699,2023-01-01T00:40:14
0.395239,36.886699,2023-01-01T00:40:15
0.395239,36.886699,2023-01-01T00:40:16
0.395239,36.886699,2023-01-01T00:40:17
0.395239,36.886699,2023-01-01T00:40:18
0.395239,36.886699,2023-01-01T00:40:19
0.395239,36.886699,2023-01-01T00:40:20
0.395239,36.886699,2023-01-01T00:40:21
0.395239,36.886699,2023-01-01T00:40:22
0.395238,36.886699,2023-01-01T00:40:23
0.395238,36.886699,2023-01-01T00:40:24
0.395238,36.886699,2023-01-01T00:40:25
0.395238,36.886699,2023-01-01T00:40:26
0.395238,36.886699,2023-01-01T00:40:27
0.395238,36.886699,2023-01-01T00:40:28
0.395238,36.886699,2023-01-01T00:40:29
0.395239,36.886699,2023-01-01T00:40:30
0.395239,36.8867,2023-01-01T00:40:31
0.395239,36.8867,2023-01-01T00:40:32
0.395239,36.8867,2023-01-01T00:40:33
0.395239,36.8867,2023-01-01T00:40:34
0.395239,36.8867,2023-01-01T00:40:35
0.395239,36.8867,2023-01-01T00:40:36
0.395239,36.8867,2023-01-01T00:40:37
0.395239,36.8867,2023-01-01T00:40:38
0.395239,36.8867,2023-01-01T00:40:39
0.395239,36.8867,2023-01-01T00:40:40
0.395239,36.8867,2023-01-01T00:40:41
0.395238,36.8867,2023-01-01T00:40:42
0.395238,36.8867,2023-01-01T00:40:43
0.395238,36.8867,2023-01-01T00:40:44
0.395238,36.8867,2023-01-01T00:40:45
0.395238,36.8867,2023-01-01T00:40:46
0.395238,36.8867,2023-01-01T00:40:47
0.395238,36.8867,2023-01-01T00:40:48
0.395238,36.8867,2023-01-01T00:40:49
0.395238,36.8867,2023-01-01T00:40:50
0.395238,36.8867,2023-01-01T00:40:51
0.395238,36.8867,2023-01-01T00:40:52
0.395238,36.8867,2023-01-01T00:40:53
0.395238,36.8867,2023-01-01T00:40:54
0.395238,36.8867,2023-01-01T00:40:55
0.395238,36.8867,2023-01-01T00:40:56
0.395238,36.8867,2023-01-01T00:40:57
0.395238,36.8867,2023-01-01T00:40:58
0.395238,36.8867,2023-01-01T00:40:59
0.395238,36.8867,2023-01-01T00:41:00
0.395238,36.8867,2023-01-01T00:41:01
0.395239,36.8867,2023-01-01T00:41:02
0.395239,36.8867,2023-01-01T00:41:03
0.395239,36.8867,2023-01-01T00:41:04
0.395239,36.8867,2023-01-01T00:41:05
0.395239,36.8867,2023-01-01T00:41:06
0.395239,36.8867,2023-01-01T00:41:07
0.395239,36.8867,2023-01-01T00:41:08
0.395239,36.8867,2023-01-01T00:41:09
0.395239,36.8867,2023-01-01T00:41:10
0.395239,36.886701,2023-01-01T00:41:11
0.395239,36.886701,2023-01-01T00:41:12
0.395239,36.886701,2023-01-01T00:41:13
0.395239,36.886701,2023-01-01T00:41:14
0.395239,36.886701,2023-01-01T00:41:15
0.395239,36.886701,2023-01-01T00:41:16
0.395239,36.886701,2023-01-01T00:41:17
0.395239,36.886701,2023-01-01T00:41:18
0.395239,36.886701,2023-01-01T00:41:19
0.395239,36.886701,2023-01-01T00:41:20
0.395239,36.886701,2023-01-01T00:41:21
0.395239,36.886701,2023-01-01T00:41:22
0.395239,36.886701,2023-01-01T00:41:23
0.395239,36.886701,2023-01-01T00:41:24
0.395239,36.886701,2023-01-01T00:41:25
0.395239,36.886701,2023-01-01T00:41:26
0.395239,36.886701,2023-01-01T00:41:27
0.395239,36.886701,2023-01-01T00:41:28
0.395239,36.886701,2023-01-01T00:41:29
0.395239,36.886701,2023-01-01T00:41:30
0.395239,36.886701,2023-01-01T00:41:31
0.395239,36.886701,2023-01-01T00:41:32
0.395239,36.886701,2023-01-01T00:41:33
0.395239,36.886701,2023-01-01T00:41:34
0.395239,36.886701,2023-01-01T00:41:35
0.395239,36.886701,2023-01-01T00:41:36
0.395239,36.886701,2023-01-01T00:41:37
0.395239,36.886701,2023-01-01T00:41:38
0.395239,36.886701,2023-01-01T00:41:39
0.395239,36.886701,2023-01-01T00:41:40
0.395239,36.886701,2023-01-01T00:41:41
0.395239,36.886701,2023-01-01T00:41:42
0.395239,36.886701,2023-01-01T00:41:43
0.395239,36.886701,2023-01-01T00:41:44
0.395239,36.886701,2023-01-01T00:41:45
0.395239,36.886701,2023-01-01T00:41:46
0.395239,36.886701,2023-01-01T00:41:47
0.395239,36.886701,2023-01-01T00:41:48
0.395239,36.886701,2023-01-01T00:41:49
0.395239,36.886701,2023-01-01T00:41:50
0.395239,36.886701,2023-01-01T00:41:51
0.395239,36.886701,2023-01-01T00:41:52
0.395239,36.886701,2023-01-01T00:41:53
0.395239,36.886701,2023-01-01T00:41:54
0.395239,36.886701,2023-01-01T00:41:55
0.395239,36.886701,2023-01-01T00:41:56
0.395239,36.886701,2023-01-01T00:41:57
0.395239,36.886701,2023-01-01T00:41:58
0.395239,36.886701,2023-01-01T00:41:59
0.395239,36.886701,2023-01-01T00:42:00
0.395239,36.886701,2023-01-01T00:42:01
0.395239,36.886701,2023-01-01T00:42:02
0.395239,36.886701,2023-01-01T00:42:03
0.395239,36.886701,2023-01-01T00:42:04
0.395239,36.886701,2023-01-01T00:42:05
0.395239,36.886701,2023-01-01T00:42:06
0.395239,36.886701,2023-01-01T00:42:07
0.395239,36.886701,2023-01-01T00:42:08
0.395239,36.886701,2023-01-01T00:42:09
0.395239,36.886701,2023-01-01T00:42:10
0.395239,36.886701,2023-01-01T00:42:11
0.395239,36.886701,2023-01-01T00:42:12
0.395239,36.886701,2023-01-01T00:42:13
0.395239,36.886701,2023-01-01T00:42:14
0.395239,36.886701,2023-01-01T00:42:15
0.395239,36.886701,2023-01-01T00:42:16
0.395239,36.886701,2023-01-01T00:42:17
0.395239,36.886701,2023-01-01T00:42:18
0.395239,36.886701,2023-01-01T00:42:19
0.395239,36.886701,2023-01-01T00:42:20
0.395239,36.886701,2023-01-01T00:42:21
0.395239,36.886701,2023-01-01T00:42:22
0.395239,36.886701,2023-01-01T00:42:23
0.395239,36.886701,2023-01-01T00:42:24
0.395239,36.886701,2023-01-01T00:42:25
0.395239,36.886701,2023-01-01T00:42:26
0.395239,36.886701,2023-01-01T00:42:27
0.395239,36.886701,2023-01-01T00:42:28
0.395239,36.886701,2023-01-01T00:42:29
0.395239,36.886701,2023-01-01T00:42:30
0.39524,36.886701,2023-01-01T00:42:31
0.39524,36.886701,2023-01-01T00:42:32
0.39524,36.886701,2023-01-01T00:42:33
0.39524,36.886701,2023-01-01T00:42:34
0.39524,36.886701,2023-01-01T00:42:35
0.39524,36.886701,2023-01-01T00:42:36
0.39524,36.886701,2023-01-01T00:42:37
0.39524,36.8867,2023-01-01T00:42:38
0.39524,36.8867,2023-01-01T00:42:39
0.39524,36.8867,2023-01-01T00:42:40
0.39524,36.8867,2023-01-01T00:42:41
0.39524,36.8867,2023-01-01T00:42:42
0.39524,36.8867,2023-01-01T00:42:43
0.39524,36.8867,2023-01-01T00:42:44
0.39524,36.8867,2023-01-01T00:42:45
0.39524,36.8867,2023-01-01T00:42:46
0.39524,36.8867,2023-01-01T00:42:47
0.39524,36.8867,2023-01-01T00:42:48
0.39524,36.8867,2023-01-01T00:42:49
0.39524,36.8867,2023-01-01T00:42:50
0.39524,36.8867,2023-01-01T00:42:51
0.39524,36.8867,2023-01-01T00:42:52
0.39524,36.8867,2023-01-01T00:42:53
0.39524,36.8867,2023-01-01T00:42:54
0.39524,36.8867,2023-01-01T00:42:55
0.39524,36.8867,2023-01-01T00:42:56
0.39524,36.8867,2023-01-01T00:42:57
0.39524,36.8867,2023-01-01T00:42:58
0.39524,36.8867,2023-01-01T00:42:59
0.39524,36.8867,2023-01-01T00:43:00
0.39524,36.8867,2023-01-01T00:43:01
0.39524,36.8867,2023-01-01T00:43:02
0.39524,36.8867,2023-01-01T00:43:03
0.39524,36.8867,2023-01-01T00:43:04
0.39524,36.8867,2023-01-01T00:43:05
0.39524,36.8867,2023-01-01T00:43:06
0.39524,36.8867,2023-01-01T00:43:07
0.39524,36.8867,2023-01-01T00:43:08
0.39524,36.8867,2023-01-01T00:43:09
0.39524,36.8867,2023-01-01T00:43:10
0.39524,36.8867,2023-01-01T00:43:11
0.39524,36.8867,2023-01-01T00:43:12
0.39524,36.8867,2023-01-01T00:43:13
0.39524,36.8867,2023-01-01T00:43:14
0.39524,36.8867,2023-01-01T00:43:15
0.39524,36.8867,2023-01-01T00:43:16
0.39524,36.8867,2023-01-01T00:43:17
0.39524,36.8867,2023-01-01T00:43:18
0.39524,36.8867,2023-01-01T00:43:19
0.39524,36.8867,2023-01-01T00:43:20
0.39524,36.8867,2023-01-01T00:43:21
0.39524,36.8867,2023-01-01T00:43:22
0.39524,36.8867,2023-01-01T00:43:23
0.39524,36.8867,2023-01-01T00:43:24
0.39524,36.8867,2023-01-01T00:43:25
0.39524,36.8867,2023-01-01T00:43:26
0.39524,36.8867,2023-01-01T00:43:27
0.39524,36.8867,2023-01-01T00:43:28
0.39524,36.8867,2023-01-01T00:43:29
0.39524,36.8867,2023-01-01T00:43:30
0.39524,36.8867,2023-01-01T00:43:31
0.39524,36.8867,2023-01-01T00:43:32
0.39524,36.8867,2023-01-01T00:43:33
0.39524,36.8867,2023-01-01T00:43:34
0.39524,36.8867,2023-01-01T00:43:35
0.39524,36.8867,2023-01-01T00:43:36
0.39524,36.8867,2023-01-01T00:43:37
0.39524,36.8867,2023-01-01T00:43:38
0.39524,36.8867,2023-01-01T00:43:39
0.39524,36.8867,2023-01-01T00:43:40
0.39524,36.886699,2023-01-01T00:43:41
0.39524,36.886699,2023-01-01T00:43:42
0.39524,36.886699,2023-01-01T00:43:43
0.39524,36.886699,2023-01-01T00:43:44
0.39524,36.886699,2023-01-01T00:43:45
0.39524,36.8867,2023-01-01T00:43:46
0.39524,36.8867,2023-01-01T00:43:47
0.39524,36.8867,2023-01-01T00:43:48
0.39524,36.8867,2023-01-01T00:43:49
0.39524,36.8867,2023-01-01T00:43:50
0.39524,36.8867,2023-01-01T00:43:51
0.39524,36.8867,2023-01-01T00:43:52
0.39524,36.8867,2023-01-01T00:43:53
0.39524,36.8867,2023-01-01T00:43:54
0.39524,36.8867,2023-01-01T00:43:55
0.39524,36.8867,2023-01-01T00:43:56
0.39524,36.8867,2023-01-01T00:43:57
0.39524,36.8867,2023-01-01T00:43:58
0.39524,36.8867,2023-01-01T00:43:59
0.39524,36.8867,2023-01-01T00:44:00
0.39524,36.8867,2023-01-01T00:44:01
0.39524,36.8867,2023-01-01T00:44:02
0.39524,36.8867,2023-01-01T00:44:03
0.39524,36.8867,2023-01-01T00:44:04
0.39524,36.8867,2023-01-01T00:44:05
0.39524,36.8867,2023-01-01T00:44:06
0.39524,36.8867,2023-01-01T00:44:07
0.395239,36.8867,2023-01-01T00:44:08
0.395239,36.8867,2023-01-01T00:44:09
0.39524,36.8867,2023-01-01T00:44:10
0.39524,36.8867,2023-01-01T00:44:11
0.39524,36.8867,2023-01-01T00:44:12
0.39524,36.8867,2023-01-01T00:44:13
0.39524,36.8867,2023-01-01T00:44:14
0.395239,36.8867,2023-01-01T00:44:15
0.395239,36.8867,2023-01-01T00:44:16
0.395239,36.8867,2023-01-01T00:44:17
0.395239,36.8867,2023-01-01T00:44:18
0.395239,36.8867,2023-01-01T00:44:19
0.395239,36.8867,2023-01-01T00:44:20
0.395239,36.8867,2023-01-01T00:44:21
0.395239,36.8867,2023-01-01T00:44:22
0.395239,36.8867,2023-01-01T00:44:23
0.395239,36.8867,2023-01-01T00:44:24
0.395239,36.8867,2023-01-01T00:44:25
0.395239,36.8867,2023-01-01T00:44:26
0.395239,36.8867,2023-01-01T00:44:27
0.395239,36.8867,2023-01-01T00:44:28
0.395239,36.8867,2023-01-01T00:44:29
0.395239,36.8867,2023-01-01T00:44:30
0.395239,36.8867,2023-01-01T00:44:31
0.395239,36.8867,2023-01-01T00:44:32
0.395239,36.8867,2023-01-01T00:44:33
0.395239,36.8867,2023-01-01T00:44:34
0.395239,36.8867,2023-01-01T00:44:35
0.395239,36.8867,2023-01-01T00:44:36
0.395239,36.8867,2023-01-01T00:44:37
0.395239,36.8867,2023-01-01T00:44:38
0.395238,36.8867,2023-01-01T00:44:39
0.395238,36.8867,2023-01-01T00:44:40
0.395238,36.8867,2023-01-01T00:44:41
0.395238,36.8867,2023-01-01T00:44:42
0.395238,36.8867,2023-01-01T00:44:43
0.395238,36.8867,2023-01-01T00:44:44
0.395238,36.8867,2023-01-01T00:44:45
0.395238,36.8867,2023-01-01T00:44:46
0.395238,36.8867,2023-01-01T00:44:47
0.395238,36.8867,2023-01-01T00:44:48
0.395238,36.8867,2023-01-01T00:44:49
0.395238,36.8867,2023-01-01T00:44:50
0.395238,36.8867,2023-01-01T00:44:51
0.395238,36.8867,2023-01-01T00:44:52
0.395238,36.8867,2023-01-01T00:44:53
0.395238,36.8867,2023-01-01T00:44:54
0.395238,36.8867,2023-01-01T00:44:55
0.395238,36.886699,2023-01-01T00:44:56
0.395238,36.886699,2023-01-01T00:44:57
0.395238,36.886699,2023-01-01T00:44:58
0.395238,36.886699,2023-01-01T00:44:59
0.395238,36.886699,2023-01-01T00:45:00
0.395238,36.886699,2023-01-01T00:45:01
0.395238,36.886699,2023-01-01T00:45:02
0.395238,36.886699,2023-01-01T00:45:03
0.395238,36.886699,2023-01-01T00:45:04
0.395238,36.886699,2023-01-01T00:45:05
0.395238,36.886699,2023-01-01T00:45:06
0.395238,36.886699,2023-01-01T00:45:07
0.395238,36.886699,2023-01-01T00:45:08
0.395238,36.886699,2023-01-01T00:45:09
0.395238,36.886699,2023-01-01T00:45:10
0.395238,36.886699,2023-01-01T00:45:11
0.395238,36.886699,2023-01-01T00:45:12
0.395238,36.886699,2023-01-01T00:45:13
0.395238,36.886699,2023-01-01T00:45:14
0.395238,36.886699,2023-01-01T00:45:15
0.395238,36.886699,2023-01-01T00:45:16
0.395238,36.886699,2023-01-01T00:45:17
0.395238,36.886699,2023-01-01T00:45:18
0.395238,36.886698,2023-01-01T00:45:19
0.395238,36.886698,2023-01-01T00:45:20
0.395238,36.886698,2023-01-01T00:45:21
0.395238,36.886698,2023-01-01T00:45:22
0.395238,36.886698,2023-01-01T00:45:23
0.395238,36.886698,2023-01-01T00:45:24
0.395238,36.886698,2023-01-01T00:45:25
0.395238,36.886698,2023-01-01T00:45:26
0.395238,36.886698,2023-01-01T00:45:27
0.395238,36.886698,2023-01-01T00:45:28
0.395238,36.886698,2023-01-01T00:45:29
0.395238,36.886698,2023-01-01T00:45:30
0.395238,36.886698,2023-01-01T00:45:31
0.395238,36.886698,2023-01-01T00:45:32
0.395238,36.886698,2023-01-01T00:45:33
0.395238,36.886698,2023-01-01T00:45:34
0.395238,36.886698,2023-01-01T00:45:35
0.395238,36.886698,2023-01-01T00:45:36
0.395238,36.886698,2023-01-01T00:45:37
0.395238,36.886698,2023-01-01T00:45:38
0.395238,36.886698,2023-01-01T00:45:39
0.395238,36.886698,2023-01-01T00:45:40
0.395238,36.886698,2023-01-01T00:45:41
0.395238,36.886698,2023-01-01T00:45:42
0.395238,36.886698,2023-01-01T00:45:43
0.395239,36.886698,2023-01-01T00:45:44
0.395239,36.886698,2023-01-01T00:45:45
0.395239,36.886698,2023-01-01T00:45:46
0.395239,36.886698,2023-01-01T00:45:47
0.395239,36.886698,2023-01-01T00:45:48
0.395239,36.886698,2023-01-01T00:45:49
0.395239,36.886698,2023-01-01T00:45:50
0.395239,36.886698,2023-01-01T00:45:51
0.395239,36.886698,2023-01-01T00:45:52
0.395239,36.886698,2023-01-01T00:45:53
0.395239,36.886698,2023-01-01T00:45:54
0.395239,36.886698,2023-01-01T00:45:55
0.395239,36.886698,2023-01-01T00:45:56
0.395239,36.886698,2023-01-01T00:45:57
0.395239,36.886698,2023-01-01T00:45:58
0.395239,36.886698,2023-01-01T00:45:59
0.395239,36.886698,2023-01-01T00:46:00
0.395239,36.886698,2023-01-01T00:46:01
0.395239,36.886698,2023-01-01T00:46:02
0.395239,36.886698,2023-01-01T00:46:03
0.395239,36.886698,2023-01-01T00:46:04
0.395239,36.886698,2023-01-01T00:46:05
0.395239,36.886698,2023-01-01T00:46:06
0.395239,36.886698,2023-01-01T00:46:07
0.395239,36.886698,2023-01-01T00:46:08
0.395239,36.886698,2023-01-01T00:46:09
0.395239,36.886697,2023-01-01T00:46:10
0.395239,36.886697,2023-01-01T00:46:11
0.395239,36.886697,2023-01-01T00:46:12
0.395239,36.886697,2023-01-01T00:46:13
0.395239,36.886697,2023-01-01T00:46:14
0.395239,36.886697,2023-01-01T00:46:15
0.395239,36.886697,2023-01-01T00:46:16
0.395239,36.886697,2023-01-01T00:46:17
0.395239,36.886697,2023-01-01T00:46:18
0.395239,36.886697,2023-01-01T00:46:19
0.39524,36.886697,2023-01-01T00:46:20
0.39524,36.886697,2023-01-01T00:46:21
0.39524,36.886698,2023-01-01T00:46:22
0.39524,36.886698,2023-01-01T00:46:23
0.39524,36.886698,2023-01-01T00:46:24
0.39524,36.886698,2023-01-01T00:46:25
0.39524,36.886698,2023-01-01T00:46:26
0.39524,36.886698,2023-01-01T00:46:27
0.39524,36.886698,2023-01-01T00:46:28
0.39524,36.886698,2023-01-01T00:46:29
0.39524,36.886698,2023-01-01T00:46:30
0.39524,36.886698,2023-01-01T00:46:31
0.39524,36.886698,2023-01-01T00:46:32
0.39524,36.886698,2023-01-01T00:46:33
0.39524,36.886698,2023-01-01T00:46:34
0.39524,36.886698,2023-01-01T00:46:35
0.39524,36.886698,2023-01-01T00:46:36
0.39524,36.886698,2023-01-01T00:46:37
0.39524,36.886698,2023-01-01T00:46:38
0.395241,36.886698,2023-01-01T00:46:39
0.395241,36.886698,2023-01-01T00:46:40
0.395241,36.886698,2023-01-01T00:46:41
0.395241,36.886698,2023-01-01T00:46:42
0.395241,36.886698,2023-01-01T00:46:43
0.395241,36.886698,2023-01-01T00:46:44
0.395241,36.886697,2023-01-01T00:46:45
0.395241,36.886697,2023-01-01T00:46:46
0.395241,36.886697,2023-01-01T00:46:47
0.395241,36.886697,2023-01-01T00:46:48
0.395241,36.886697,2023-01-01T00:46:49
0.395241,36.886697,2023-01-01T00:46:50
0.395241,36.886697,2023-01-01T00:46:51
0.395241,36.886697,2023-01-01T00:46:52
0.395241,36.886696,2023-01-01T00:46:53
0.395241,36.886696,2023-01-01T00:46:54
0.395241,36.886696,2023-01-01T00:46:55
0.395241,36.886696,2023-01-01T00:46:56
0.395241,36.886696,2023-01-01T00:46:57
0.395241,36.886696,2023-01-01T00:46:58
0.395241,36.886696,2023-01-01T00:46:59
0.395241,36.886696,2023-01-01T00:47:00
0.395241,36.886696,2023-01-01T00:47:01
0.395241,36.886695,2023-01-01T00:47:02
0.395241,36.886695,2023-01-01T00:47:03
0.395241,36.886695,2023-01-01T00:47:04
0.395241,36.886695,2023-01-01T00:47:05
0.395241,36.886695,2023-01-01T00:47:06
0.395241,36.886695,2023-01-01T00:47:07
0.395241,36.886695,2023-01-01T00:47:08
0.395241,36.886695,2023-01-01T00:47:09
0.395241,36.886695,2023-01-01T00:47:10
0.395241,36.886695,2023-01-01T00:47:11
0.395241,36.886694,2023-01-01T00:47:12
0.395241,36.886694,2023-01-01T00:47:13
0.395241,36.886694,2023-01-01T00:47:14
0.395241,36.886694,2023-01-01T00:47:15
